latitude,longitude,datetime,power,confidence,surface_temperature_celcius
-37.546,142.614,2019-04-23T04:05:02,46.8,84,55
-37.575,142.557,2019-04-23T04:05:02,44.2,84,55
-37.581,142.563,2019-04-23T04:05:01,113.1,94,74
-37.612,142.608,2019-04-23T04:05:01,98.3,93,70
-37.871,141.86,2019-04-23T04:04:58,82.5,88,61
-37.783,142.724,2019-04-23T04:04:58,46.9,85,56
-37.913,142.142,2019-04-23T04:04:57,68.5,86,59
-37.911,142.163,2019-04-23T04:04:57,110,92,70
-37.95,142.879,2019-04-23T04:04:55,39,82,52
-37.951,142.86,2019-04-23T04:04:55,46.4,84,55
-37.033,141.713,2019-04-22T05:00:17,39.6,80,49
-37.103,141.364,2019-04-22T05:00:17,97.4,92,69
-37.46,142.919,2019-04-22T05:00:07,232.3,99,86
-37.299,143.918,2019-04-22T05:00:06,89.2,84,54
-37.3,143.898,2019-04-22T05:00:06,100.6,86,56
-37.711,142.112,2019-04-22T05:00:05,51.5,84,54
-37.635,143.04,2019-04-22T05:00:04,58.5,83,53
-37.755,142.798,2019-04-22T05:00:03,40.5,80,48
-37.767,142.802,2019-04-22T05:00:02,65.7,86,57
-37.762,143.197,2019-04-22T05:00:01,46.7,81,50
-37.754,143.17,2019-04-22T05:00:01,52.1,83,51
-37.767,143.174,2019-04-22T05:00:01,87.1,89,61
-37.749,143.193,2019-04-22T05:00:01,60.8,84,54
-37.289,146.112,2019-04-20T12:59:23,25.5,100,49
-37.479,149.448,2019-04-20T12:59:13,20.1,100,50
-37.981,143.926,2019-04-20T05:12:07,97.4,80,52
-38.099,143.773,2019-04-20T05:12:06,103.6,82,54
-37.186,142.596,2019-04-19T15:33:03,15.9,86,40
-37.294,146.128,2019-04-19T15:32:56,26.1,100,51
-37.304,146.126,2019-04-19T15:32:56,13.5,83,38
-36.703,146.583,2019-04-19T15:32:46,13.7,84,39
-37.192,142.581,2019-04-19T04:29:43,20.5,83,52
-37.203,142.7,2019-04-19T04:29:43,22.6,84,55
-37.2,142.594,2019-04-19T04:29:43,23.1,84,55
-36.664,146.503,2019-04-19T04:29:41,49.1,90,65
-36.674,146.506,2019-04-19T04:29:41,43.4,88,62
-37.504,142.914,2019-04-19T04:29:37,66.2,83,81
-37.513,142.911,2019-04-19T04:29:37,73.1,99,85
-37.437,143.621,2019-04-19T04:29:37,85.6,100,88
-37.536,142.882,2019-04-19T04:29:37,40.4,92,70
-37.373,144.56,2019-04-19T04:29:35,22.5,82,53
-37.372,144.571,2019-04-19T04:29:35,195.1,100,114
-37.309,146.117,2019-04-19T04:29:32,32.9,84,58
-37.991,143.424,2019-04-19T04:29:28,35.9,90,65
-37.989,143.436,2019-04-19T04:29:28,28.7,87,61
-37.976,143.586,2019-04-19T04:29:28,22.5,84,56
-37.338,146.127,2019-04-17T15:45:14,20.8,83,38
-36.661,146.503,2019-04-17T04:41:55,107.3,92,68
-36.664,146.509,2019-04-17T04:41:55,95.2,90,64
-37.061,148.775,2019-04-16T13:23:47,31.9,89,43
-36.28,147.827,2019-04-16T03:59:12,27.5,81,57
-36.901,141.501,2019-04-16T03:59:11,85.6,83,60
-36.894,147.965,2019-04-16T03:59:01,27.5,84,54
-36.994,148.556,2019-04-16T03:58:59,24.5,84,53
-37.329,146.116,2019-04-16T03:58:58,50,85,64
-37.341,146.104,2019-04-16T03:58:58,34.9,82,55
-37.036,148.748,2019-04-16T03:58:58,74,97,81
-37.31,146.099,2019-04-16T03:58:58,27,81,51
-37.034,148.76,2019-04-16T03:58:58,40.6,91,65
-37.708,147.952,2019-04-16T03:58:48,19.6,80,49
-37.046,148.764,2019-04-15T12:40:54,23.9,86,40
-37.916,143.371,2019-04-15T04:53:59,39.8,83,51
-37.936,143.275,2019-04-15T04:53:59,101.6,93,71
-37.974,143.267,2019-04-15T04:53:59,62.5,88,61
-37.962,143.263,2019-04-15T04:53:59,66.8,89,62
-37.94,143.255,2019-04-15T04:53:59,137,97,79
-37.786,146.033,2019-04-15T04:53:52,146.6,85,64
-38.01,144.341,2019-04-15T00:39:37,55.3,93,71
-38.011,144.355,2019-04-15T00:39:37,35.2,87,61
-37.66,146.055,2019-04-14T15:14:46,32,100,52
-36.199,146.923,2019-04-14T04:11:32,82.3,100,88
-36.19,146.921,2019-04-14T04:11:32,18.1,82,56
-36.2,146.912,2019-04-14T04:11:32,18.9,81,55
-36.197,146.934,2019-04-14T04:11:32,69,98,83
-36.961,148.561,2019-04-14T04:11:15,24.8,85,55
-37.453,145.941,2019-04-14T04:11:14,50.7,92,69
-37.756,144.232,2019-04-14T04:11:12,20.8,82,52
-37.985,143.374,2019-04-14T04:11:10,26.6,82,54
-37.981,143.38,2019-04-14T04:11:10,30.5,84,56
-37.658,146.123,2019-04-14T04:11:10,31.3,86,57
-37.659,146.112,2019-04-14T04:11:10,34,87,59
-37.983,143.365,2019-04-14T04:11:10,25.7,82,54
-37.651,146.116,2019-04-14T04:11:10,57.2,94,72
-37.785,146.277,2019-04-14T04:11:07,48.3,92,68
-37.784,146.288,2019-04-14T04:11:07,128.9,100,99
-37.905,145.845,2019-04-14T04:11:06,32.5,86,58
-37.708,147.945,2019-04-14T04:11:05,24.9,85,55
-37.706,147.956,2019-04-14T04:11:05,25.1,85,55
-37.681,147.997,2019-04-14T04:11:05,18.9,82,50
-38.175,144.461,2019-04-14T04:11:05,19,80,51
-37.896,145.847,2019-04-13T12:53:04,23.6,84,39
-37.906,145.851,2019-04-13T12:53:03,53.4,100,57
-36.283,141.42,2019-04-12T04:23:59,30.1,84,61
-36.361,141.096,2019-04-12T04:23:58,32.9,85,62
-36.286,141.743,2019-04-12T04:23:58,21.9,81,57
-36.364,141.089,2019-04-12T04:23:58,40.1,88,66
-36.409,141.044,2019-04-12T04:23:57,39.4,87,65
-36.449,141.038,2019-04-12T04:23:57,36.1,86,63
-36.442,141.372,2019-04-12T04:23:56,45.3,90,69
-36.538,142.376,2019-04-12T04:23:53,57,95,77
-36.732,141.061,2019-04-12T04:23:52,43.2,89,67
-36.732,141.055,2019-04-12T04:23:52,25.5,80,56
-36.767,141.79,2019-04-12T04:23:50,129.8,100,98
-36.761,142.631,2019-04-12T04:23:48,21.4,81,57
-36.814,142.51,2019-04-12T04:23:48,19.3,80,55
-36.847,142.68,2019-04-12T04:23:47,33,88,65
-36.204,146.913,2019-04-12T04:23:47,60.3,94,74
-36.202,146.925,2019-04-12T04:23:47,61.9,94,75
-36.848,142.668,2019-04-12T04:23:47,52.1,94,75
-36.899,142.756,2019-04-12T04:23:46,42.8,92,71
-36.977,142.664,2019-04-12T04:23:45,26.5,85,60
-36.348,146.719,2019-04-12T04:23:45,35,86,60
-37.19,143.809,2019-04-12T04:23:39,30.9,88,64
-36.856,146.27,2019-04-12T04:23:38,51,93,70
-36.847,146.267,2019-04-12T04:23:38,176.2,100,109
-36.876,146.262,2019-04-12T04:23:38,43.7,91,66
-36.886,146.264,2019-04-12T04:23:38,32.4,87,59
-36.845,146.28,2019-04-12T04:23:38,75.9,97,81
-37.284,143.86,2019-04-12T04:23:37,22.4,83,57
-37.286,143.848,2019-04-12T04:23:37,27,86,61
-37.594,142.712,2019-04-12T04:23:35,20.5,82,55
-37.593,142.724,2019-04-12T04:23:35,16.5,80,52
-37.679,143.25,2019-04-12T04:23:32,26.5,86,60
-37.81,142.309,2019-04-12T04:23:32,20.9,82,54
-37.799,142.319,2019-04-12T04:23:32,21.5,82,55
-37.688,143.252,2019-04-12T04:23:32,93.3,100,91
-37.801,142.307,2019-04-12T04:23:32,49.1,93,71
-37.79,142.317,2019-04-12T04:23:32,28.8,86,59
-37.791,142.305,2019-04-12T04:23:32,18.2,80,52
-37.747,143.283,2019-04-12T04:23:31,48.8,93,73
-37.843,142.695,2019-04-12T04:23:31,22.8,84,57
-37.755,143.296,2019-04-12T04:23:31,31,88,63
-37.756,143.284,2019-04-12T04:23:31,23.4,84,57
-37.746,143.294,2019-04-12T04:23:31,28.2,86,61
-37.833,142.693,2019-04-12T04:23:31,22.6,84,57
-37.912,142.523,2019-04-12T04:23:30,70.4,97,81
-37.784,143.493,2019-04-12T04:23:30,16.4,80,53
-37.89,142.618,2019-04-12T04:23:30,51.1,94,73
-37.881,143.185,2019-04-12T04:23:29,27.4,86,60
-37.865,143.446,2019-04-12T04:23:29,38.5,90,68
-37.989,142.344,2019-04-12T04:23:29,59.1,94,75
-37.972,142.703,2019-04-12T04:23:29,24.2,84,57
-37.987,142.356,2019-04-12T04:23:29,28.6,85,59
-37.882,143.173,2019-04-12T04:23:29,51.8,94,74
-37.863,143.457,2019-04-12T04:23:29,217.1,100,121
-38.031,142.39,2019-04-12T04:23:28,153.5,100,104
-38.029,142.403,2019-04-12T04:23:28,36.2,89,64
-38.047,142.6,2019-04-12T04:23:28,58.1,95,76
-37.983,142.957,2019-04-12T04:23:28,18.8,81,54
-37.901,143.382,2019-04-12T04:23:28,18,80,53
-38.038,142.598,2019-04-12T04:23:28,22,83,55
-38.033,142.858,2019-04-12T04:23:27,131.4,100,101
-38.035,142.846,2019-04-12T04:23:27,232.1,100,122
-37.188,148.763,2019-04-12T04:23:26,108.9,97,81
-37.193,148.735,2019-04-12T04:23:26,42.8,87,57
-38.167,143.094,2019-04-12T04:23:25,39.3,90,66
-38.059,143.969,2019-04-12T04:23:25,79.2,99,87
-38.035,143.869,2019-04-12T04:23:25,25.9,86,60
-38.057,143.981,2019-04-12T04:23:25,37,90,67
-38.169,143.082,2019-04-12T04:23:25,33.7,88,63
-38.13,143.85,2019-04-12T04:23:24,90,100,91
-38.092,143.929,2019-04-12T04:23:24,17.8,81,54
-38.119,143.734,2019-04-12T04:23:24,18.1,81,53
-38.534,143.929,2019-04-12T04:23:17,32.9,89,61
-38.543,143.931,2019-04-12T04:23:17,24.3,84,54
-38.541,143.942,2019-04-12T04:23:17,17.8,80,48
-38.526,143.915,2019-04-12T04:23:17,24.2,82,54
-38.524,143.927,2019-04-12T04:23:17,29.3,87,58
-37.478,144.871,2019-04-12T00:08:58,50.7,90,63
-37.475,144.856,2019-04-12T00:08:58,67,93,70
-37.403,144.853,2019-04-12T00:08:57,182.3,100,100
-37.405,144.867,2019-04-12T00:08:57,21.3,80,48
-36.199,146.925,2019-04-11T13:05:44,16.4,90,41
-36.71,141.024,2019-04-11T05:18:52,120.1,84,55
-36.707,141.031,2019-04-11T05:18:51,107.1,83,53
-37.464,142.735,2019-04-11T05:18:33,168.8,85,55
-37.468,142.742,2019-04-11T05:18:32,170.3,81,55
-36.2,146.921,2019-04-11T03:40:55,60.8,83,54
-36.196,146.926,2019-04-11T03:40:54,72.2,84,56
-36.883,142.793,2019-04-11T03:40:47,207.4,86,59
-37.619,142.151,2019-04-11T03:40:35,186.4,83,51
-35.285,142.37,2019-04-10T04:36:29,26.1,84,59
-35.762,142.145,2019-04-10T04:36:21,26.5,85,61
-36.015,141.702,2019-04-10T04:36:18,116.2,100,99
-36.013,141.714,2019-04-10T04:36:18,18.4,80,55
-36.236,141.523,2019-04-10T04:36:15,41.3,91,69
-36.381,141.037,2019-04-10T04:36:14,47.3,93,72
-36.38,141.048,2019-04-10T04:36:14,26.1,85,60
-36.422,141.694,2019-04-10T04:36:12,46.1,93,72
-36.421,141.705,2019-04-10T04:36:12,32.2,88,63
-36.607,141.003,2019-04-10T04:36:11,212,100,120
-36.609,140.992,2019-04-10T04:36:11,23.4,83,55
-36.719,140.988,2019-04-10T04:36:09,45.5,84,71
-36.721,140.976,2019-04-10T04:36:09,146.8,94,106
-36.672,141.567,2019-04-10T04:36:08,42.7,92,69
-37.378,143.652,2019-04-10T04:35:52,28.3,85,55
-37.672,148.024,2019-04-08T12:34:36,48.3,97,45
-37.674,148.001,2019-04-08T12:34:36,36,87,40
-37.689,147.98,2019-04-08T12:34:35,39,92,43
-37.702,147.987,2019-04-08T12:34:35,150.9,100,74
-37.717,147.966,2019-04-08T12:34:35,34.3,86,40
-37.717,148.124,2019-04-08T12:34:35,51.5,100,47
-37.715,148.119,2019-04-08T12:34:35,65.4,100,53
-37.703,147.958,2019-04-08T12:34:35,100.7,100,62
-37.701,147.981,2019-04-08T12:34:35,187.8,100,80
-37.714,147.983,2019-04-08T12:34:35,50.3,100,47
-37.685,148.025,2019-04-08T12:34:35,35.6,86,40
-37.704,147.964,2019-04-08T12:34:35,153.4,100,74
-37.682,148.025,2019-04-08T00:33:24,92.1,94,72
-37.695,147.996,2019-04-07T15:08:38,13.6,81,38
-37.683,148.038,2019-04-07T15:08:38,59,100,71
-37.688,148.01,2019-04-07T15:08:38,66.4,100,74
-37.69,148.023,2019-04-07T15:08:38,23,94,49
-37.686,147.998,2019-04-07T15:08:38,98.5,100,86
-37.677,148.001,2019-04-07T15:08:38,49.8,100,67
-37.687,147.987,2019-04-07T13:29:44,51.8,99,52
-37.69,148.03,2019-04-07T13:29:44,52,100,51
-37.677,147.998,2019-04-07T13:29:44,31.5,87,42
-37.657,147.858,2019-04-07T04:05:02,61.9,96,78
-37.648,147.856,2019-04-07T04:05:02,27.1,86,58
-37.658,147.847,2019-04-07T04:05:02,22.2,84,55
-37.679,148.024,2019-04-07T04:05:01,51.4,94,74
-37.684,147.989,2019-04-07T04:05:01,45.7,93,70
-37.67,148.022,2019-04-07T04:05:01,75.6,98,84
-37.687,148.037,2019-04-07T04:05:01,53.2,94,74
-37.677,148.035,2019-04-07T04:05:01,65.3,97,80
-37.693,147.991,2019-04-07T04:05:01,52.2,94,74
-36.468,143.316,2019-04-06T05:00:32,78.5,84,59
-37.687,142.118,2019-04-06T05:00:17,81.4,89,64
-37.679,142.131,2019-04-06T05:00:17,46.5,81,53
-37.683,142.111,2019-04-06T05:00:17,49.4,82,54
-37.501,142.425,2019-04-05T13:42:17,25.5,95,44
-36.731,140.986,2019-04-04T05:12:47,114.9,87,64
-37.866,142.442,2019-04-04T05:12:24,77.6,81,51
-38.204,144.011,2019-04-04T05:12:13,135.6,81,55
-37.182,149.148,2019-04-03T04:29:33,162.8,98,83
-37.18,149.132,2019-04-03T04:29:32,235.6,100,95
-36.839,142.575,2019-04-02T13:11:50,31.4,100,50
-36.829,142.573,2019-04-02T13:11:50,33,100,51
-36.7,142.594,2019-04-02T03:46:59,105.4,82,56
-37.845,143.936,2019-04-02T03:46:39,69.2,80,50
-38.071,143.9,2019-04-02T03:46:36,110.2,86,59
-38.069,143.933,2019-04-02T03:46:36,161.5,91,66
-38.07,143.94,2019-04-02T03:46:35,101.7,85,57
-38.072,143.907,2019-04-02T03:46:35,231.8,95,75
-36.695,141.064,2019-04-01T04:42:15,29,85,62
-36.684,141.073,2019-04-01T04:42:15,147.4,100,105
-36.685,141.061,2019-04-01T04:42:15,90,100,89
-36.693,141.075,2019-04-01T04:42:15,29.9,86,62
-36.824,141.412,2019-04-01T04:42:12,31.3,85,62
-36.767,141.981,2019-04-01T04:42:12,21.2,80,56
-36.718,142.451,2019-04-01T04:42:11,30.5,83,60
-36.72,142.438,2019-04-01T04:42:11,32.7,85,61
-36.915,143.041,2019-04-01T04:42:07,29.5,83,58
-36.924,143.043,2019-04-01T04:42:06,24.5,80,55
-37.859,143.905,2019-03-29T04:11:12,136.7,100,94
-37.869,143.907,2019-03-29T04:11:11,187.2,100,105
-37.871,143.893,2019-03-29T04:11:11,131.6,87,94
-37.867,143.912,2019-03-29T04:11:11,128.4,99,93
-35.658,141.053,2019-03-28T05:06:56,201.1,98,82
-35.649,141.032,2019-03-28T05:06:55,138.6,93,73
-35.656,141.06,2019-03-28T05:06:55,144.8,93,74
-36.376,141.423,2019-03-27T04:23:56,28.4,84,63
-36.386,141.424,2019-03-27T04:23:55,22.3,80,60
-36.675,141.223,2019-03-27T04:23:51,25.8,82,60
-36.669,141.599,2019-03-27T04:23:51,59.7,95,78
-36.668,141.444,2019-03-27T04:23:51,48.7,91,72
-36.687,141.448,2019-03-27T04:23:51,99.5,100,90
-36.667,141.612,2019-03-27T04:23:51,45.6,91,72
-36.673,141.215,2019-03-27T04:23:51,41.7,88,68
-36.676,141.21,2019-03-27T04:23:51,114.9,100,93
-36.674,141.791,2019-03-27T04:23:50,27.1,84,62
-36.78,141.51,2019-03-27T04:23:49,33,85,64
-36.79,141.512,2019-03-27T04:23:49,61.7,94,77
-36.759,142.414,2019-03-27T04:23:47,20.2,80,59
-36.973,142.175,2019-03-27T04:23:45,22.7,82,60
-37.134,141.846,2019-03-27T04:23:43,21.9,80,57
-37.46,143.695,2019-03-27T04:23:33,26.2,85,62
-37.469,143.697,2019-03-27T04:23:33,32.2,88,66
-37.467,143.708,2019-03-27T04:23:33,20.7,82,59
-37.812,142.13,2019-03-27T04:23:31,25.5,83,59
-37.759,143.465,2019-03-27T04:23:29,36.1,90,69
-37.697,144.234,2019-03-27T04:23:28,26.1,85,62
-37.698,144.223,2019-03-27T04:23:28,42.8,92,72
-37.875,143.55,2019-03-27T04:23:27,27.3,86,64
-38.056,143.016,2019-03-27T04:23:25,29.7,87,65
-38.066,143.006,2019-03-27T04:23:25,22.5,83,60
-38.065,143.018,2019-03-27T04:23:25,47.4,93,74
-34.793,143.313,2019-03-25T04:36:30,119.3,100,94
-36.65,141.321,2019-03-22T04:05:24,93.3,87,68
-36.664,141.33,2019-03-22T04:05:23,62.7,80,62
-36.676,141.331,2019-03-22T04:05:23,199.9,99,86
-36.653,141.305,2019-03-22T04:05:23,63.3,81,62
-36.651,141.328,2019-03-22T04:05:23,125.5,92,74
-37.24,146.843,2019-03-21T12:47:04,149.1,100,85
-37.242,146.828,2019-03-21T12:47:04,127.8,100,80
-36.717,141.038,2019-03-21T05:00:29,55.9,84,58
-36.72,141.034,2019-03-21T05:00:29,51.5,83,56
-36.901,146.565,2019-03-20T13:42:13,83.8,100,55
-36.902,146.548,2019-03-20T13:42:13,81.1,100,54
-36.915,146.551,2019-03-20T13:42:12,37.6,85,39
-37.098,142.005,2019-03-20T04:17:31,31.6,83,62
-36.876,146.557,2019-03-20T04:17:25,39.2,84,70
-37.271,147.048,2019-03-20T04:17:18,15.7,80,51
-36.853,146.587,2019-03-19T12:59:26,23.7,100,51
-36.915,146.561,2019-03-19T12:59:26,15.4,90,41
-36.918,146.568,2019-03-19T12:59:25,14.9,89,41
-36.871,140.978,2019-03-19T05:12:37,102.4,85,64
-36.865,141.005,2019-03-19T05:12:37,177.7,93,75
-36.86,140.999,2019-03-19T05:12:37,141.4,90,70
-36.9,146.594,2019-03-18T15:32:49,13.3,85,39
-36.863,146.602,2019-03-18T15:32:48,16.5,93,43
-36.861,146.589,2019-03-18T15:32:48,14.2,88,41
-36.871,146.587,2019-03-18T15:32:48,19.6,99,46
-35.932,145.178,2019-03-17T13:11:59,10.9,80,37
-36.876,146.602,2019-03-17T13:11:41,23.5,100,53
-37.267,146.824,2019-03-17T13:11:34,26,100,53
-37.251,146.868,2019-03-17T13:11:34,16.9,83,45
-37.441,146.831,2019-03-17T13:11:31,13.3,82,38
-37.437,146.854,2019-03-17T13:11:31,13.6,86,40
-37.406,146.941,2019-03-17T13:11:31,22.6,100,49
-37.439,146.843,2019-03-17T13:11:31,55.5,100,72
-37.577,146.841,2019-03-17T13:11:29,12.6,82,39
-37.562,147.004,2019-03-17T13:11:29,14,87,40
-37.582,146.997,2019-03-17T13:11:28,14.1,88,41
-37.58,147.008,2019-03-17T13:11:28,24.8,100,52
-36.665,141.407,2019-03-16T04:42:07,26.7,81,62
-36.718,141.414,2019-03-16T04:42:06,28.7,83,64
-37.231,146.916,2019-03-16T04:41:42,83,88,63
-37.302,147.081,2019-03-16T04:41:40,57.1,82,55
-37.726,146.945,2019-03-16T00:27:17,22.6,82,53
-37.584,146.849,2019-03-16T00:27:15,19.4,80,48
-37.592,146.99,2019-03-16T00:27:15,29.1,86,56
-37.261,146.852,2019-03-16T00:27:10,22.2,81,51
-36.887,146.565,2019-03-16T00:27:05,24.2,83,55
-36.881,146.591,2019-03-16T00:27:04,158.4,100,106
-36.879,146.579,2019-03-16T00:27:04,57.5,94,75
-36.888,146.591,2019-03-15T15:02:13,58.1,100,57
-36.885,146.574,2019-03-15T15:02:13,93.4,100,69
-36.89,146.56,2019-03-15T13:23:53,30.5,100,49
-36.895,146.59,2019-03-15T13:23:53,23.5,96,45
-36.885,146.588,2019-03-15T13:23:53,46.1,100,59
-36.887,146.573,2019-03-15T13:23:53,98.1,100,80
-36.897,146.575,2019-03-15T13:23:53,31.7,100,51
-37.389,146.942,2019-03-15T13:23:44,23.6,92,43
-37.412,147.154,2019-03-15T13:23:43,18,81,38
-37.608,146.931,2019-03-15T13:23:41,17.9,83,39
-37.588,146.985,2019-03-15T13:23:41,23,93,43
-36.891,146.594,2019-03-15T03:58:59,56.9,91,68
-36.889,146.607,2019-03-15T03:58:59,27.9,81,53
-36.901,146.595,2019-03-15T03:58:58,27.9,80,52
-37.096,147.284,2019-03-15T03:58:54,38.5,87,60
-37.227,146.935,2019-03-15T03:58:52,86.2,96,79
-37.237,146.937,2019-03-15T03:58:52,29.5,83,54
-37.28,146.916,2019-03-15T03:58:52,61.3,94,72
-37.208,147.283,2019-03-15T03:58:52,34.6,85,58
-37.29,146.918,2019-03-15T03:58:52,64.5,94,73
-37.299,146.924,2019-03-15T03:58:51,26,81,55
-37.301,147.081,2019-03-15T03:58:51,42.4,88,62
-37.321,146.819,2019-03-15T03:58:51,29.6,81,51
-37.509,146.949,2019-03-15T03:58:48,55.1,90,65
-37.567,146.885,2019-03-15T03:58:47,25.9,81,51
-37.216,147.292,2019-03-14T23:44:23,62.2,80,49
-37.203,147.294,2019-03-14T23:44:23,206.4,97,80
-37.205,147.3,2019-03-14T23:44:22,234.5,98,84
-37.238,146.926,2019-03-14T04:53:51,147.3,86,60
-37.238,146.933,2019-03-14T04:53:50,197.3,91,67
-37.253,146.995,2019-03-13T04:11:07,19.6,82,49
-37.243,146.935,2019-03-13T04:11:07,18.2,81,48
-37.541,146.972,2019-03-13T04:11:02,38.4,84,64
-37.323,146.834,2019-03-12T23:56:37,37.3,81,49
-37.214,147.294,2019-03-12T23:56:34,45.4,86,55
-37.607,146.846,2019-03-11T00:08:53,173.4,100,109
-37.616,146.844,2019-03-11T00:08:53,42.7,84,67
-37.623,146.972,2019-03-10T14:44:02,50.5,82,38
-37.604,146.843,2019-03-10T13:05:18,35.3,100,62
-37.601,146.865,2019-03-10T13:05:18,22.1,100,50
-37.6,146.877,2019-03-10T13:05:18,21.3,100,49
-37.612,146.856,2019-03-10T13:05:17,55.5,100,74
-37.609,146.879,2019-03-10T13:05:17,18.3,96,47
-37.61,146.867,2019-03-10T13:05:17,80.7,100,84
-37.615,146.834,2019-03-10T13:05:17,16.6,82,45
-37.631,146.919,2019-03-10T13:05:17,12.5,85,39
-37.725,146.698,2019-03-10T13:05:16,14.6,83,42
-37.751,146.91,2019-03-10T13:05:15,13,86,40
-37.79,146.824,2019-03-10T13:05:15,13.6,89,41
-37.746,146.891,2019-03-10T13:05:15,14.3,88,41
-37.789,146.836,2019-03-10T13:05:15,25.9,100,54
-37.481,146.72,2019-03-09T04:35:28,35.4,80,52
-37.51,146.756,2019-03-09T04:35:27,60.4,89,63
-37.573,146.796,2019-03-09T04:35:26,46.1,85,57
-37.437,146.781,2019-03-07T12:34:41,42.7,80,37
-37.521,146.756,2019-03-07T12:34:40,85.1,95,52
-37.507,146.753,2019-03-07T12:34:40,58.9,80,44
-37.515,146.76,2019-03-07T12:34:40,159.3,100,67
-37.539,146.795,2019-03-07T12:34:39,216.7,100,76
-37.675,142.479,2019-03-07T00:33:27,30.2,88,64
-37.732,146.864,2019-03-07T00:33:18,39.4,82,59
-37.736,146.861,2019-03-06T13:29:44,29.7,92,43
-37.629,146.848,2019-03-06T04:04:50,120.8,100,94
-37.661,146.904,2019-03-06T04:04:49,44.5,88,69
-37.651,146.902,2019-03-06T04:04:49,36.2,90,64
-37.199,147.344,2019-03-05T12:47:00,29.8,98,46
-37.474,146.754,2019-03-05T12:46:57,36.9,100,49
-37.527,146.787,2019-03-05T12:46:56,52.4,100,56
-37.517,146.783,2019-03-05T12:46:56,58,100,59
-37.487,146.742,2019-03-05T12:46:56,34.2,100,47
-37.496,146.762,2019-03-05T12:46:56,31.4,97,45
-37.474,146.759,2019-03-05T12:46:56,28.5,94,44
-37.514,146.804,2019-03-05T12:46:56,59.7,100,60
-37.525,146.806,2019-03-05T12:46:56,188.4,100,92
-37.505,146.782,2019-03-05T12:46:56,35,82,48
-37.57,146.936,2019-03-05T12:46:55,47.9,100,56
-37.546,146.951,2019-03-05T12:46:55,35.9,100,48
-37.557,146.953,2019-03-05T12:46:55,29.2,95,44
-37.572,146.919,2019-03-05T12:46:55,67.4,100,64
-37.536,146.808,2019-03-05T12:46:55,78.1,100,66
-37.581,146.939,2019-03-05T12:46:54,31.9,99,47
-37.611,146.976,2019-03-05T12:46:54,19.7,81,38
-37.693,146.942,2019-03-05T12:46:53,50.1,93,56
-37.636,146.847,2019-03-05T12:46:53,30.4,98,47
-37.076,147.189,2019-03-04T13:42:02,52.1,86,42
-37.516,146.854,2019-03-04T13:41:56,71.6,100,50
-37.097,147.22,2019-03-04T04:17:12,90.4,85,90
-37.077,147.167,2019-03-04T04:17:12,52.6,94,74
-37.095,147.232,2019-03-04T04:17:12,81,86,87
-37.104,147.234,2019-03-04T04:17:12,153.6,81,108
-37.103,147.246,2019-03-04T04:17:12,108.4,81,95
-37.079,147.155,2019-03-04T04:17:12,69.5,97,81
-37.113,147.23,2019-03-04T04:17:11,106.6,100,96
-37.258,146.334,2019-03-04T04:17:11,189.4,87,116
-37.284,146.352,2019-03-04T04:17:11,153,100,109
-37.275,146.35,2019-03-04T04:17:11,121,100,101
-37.111,147.242,2019-03-04T04:17:11,176.7,94,113
-37.285,146.341,2019-03-04T04:17:11,148.8,100,108
-37.131,147.235,2019-03-04T04:17:11,86.3,98,88
-37.14,147.237,2019-03-04T04:17:11,69.3,97,80
-37.267,146.337,2019-03-04T04:17:11,99.6,100,94
-37.122,147.233,2019-03-04T04:17:11,192,100,116
-37.253,146.684,2019-03-04T04:17:11,30.7,86,62
-37.262,146.686,2019-03-04T04:17:10,21.5,80,55
-37.298,146.865,2019-03-04T04:17:09,81.8,87,87
-37.306,146.879,2019-03-04T04:17:09,57.4,83,78
-37.333,146.886,2019-03-04T04:17:09,115.6,100,98
-37.345,146.865,2019-03-04T04:17:09,228.8,100,124
-37.326,146.872,2019-03-04T04:17:09,159.6,100,110
-37.324,146.884,2019-03-04T04:17:09,127.5,94,102
-37.327,146.861,2019-03-04T04:17:09,210.3,100,120
-37.492,145.935,2019-03-04T04:17:09,56.4,95,77
-37.347,146.854,2019-03-04T04:17:09,32.3,89,65
-37.336,146.863,2019-03-04T04:17:09,232.3,100,124
-37.354,146.862,2019-03-04T04:17:09,48.8,94,74
-37.493,145.923,2019-03-04T04:17:09,45.9,92,71
-37.353,146.874,2019-03-04T04:17:09,182.6,94,115
-37.459,147.203,2019-03-04T04:17:06,107.3,100,96
-37.472,147.182,2019-03-04T04:17:06,58,95,78
-37.463,147.18,2019-03-04T04:17:06,132.7,94,102
-37.461,147.191,2019-03-04T04:17:06,88.1,100,90
-37.454,147.177,2019-03-04T04:17:06,47.5,83,72
-37.726,146.722,2019-03-04T04:17:03,76,99,87
-37.734,146.736,2019-03-04T04:17:03,27.8,88,63
-37.725,146.734,2019-03-04T04:17:03,26.5,86,63
-37.719,146.709,2019-03-04T04:17:03,31.1,84,66
-37.717,146.72,2019-03-04T04:17:03,37.8,92,70
-37.71,146.706,2019-03-04T04:17:03,45.2,93,73
-37.956,145.713,2019-03-04T04:17:02,32.5,81,65
-37.944,145.663,2019-03-04T04:17:02,38.8,90,69
-37.975,145.614,2019-03-04T00:02:52,41.9,81,58
