latitude,longitude,power,confidence,surface_temperature_celcius
-37.216,147.292,62.2,80,49
-37.203,147.294,206.4,97,80
-37.205,147.3,234.5,98,84
-37.238,146.926,147.3,86,60
-37.238,146.933,197.3,91,67
-37.253,146.995,19.6,82,49
-37.243,146.935,18.2,81,48
-37.541,146.972,38.4,84,64
-37.323,146.834,37.3,81,49
-37.214,147.294,45.4,86,55
-37.607,146.846,173.4,100,109
-37.616,146.844,42.7,84,67
-37.623,146.972,50.5,82,38
-37.604,146.843,35.3,100,62
-37.601,146.865,22.1,100,50
-37.6,146.877,21.3,100,49
-37.612,146.856,55.5,100,74
-37.609,146.879,18.3,96,47
-37.61,146.867,80.7,100,84
-37.615,146.834,16.6,82,45
-37.631,146.919,12.5,85,39
-37.725,146.698,14.6,83,42
-37.751,146.91,13,86,40
-37.79,146.824,13.6,89,41
-37.746,146.891,14.3,88,41
-37.789,146.836,25.9,100,54
-37.481,146.72,35.4,80,52
-37.51,146.756,60.4,89,63
-37.573,146.796,46.1,85,57
-37.437,146.781,42.7,80,37
-37.521,146.756,85.1,95,52
-37.507,146.753,58.9,80,44
-37.515,146.76,159.3,100,67
-37.539,146.795,216.7,100,76
-37.675,142.479,30.2,88,64
-37.732,146.864,39.4,82,59
-37.736,146.861,29.7,92,43
-37.629,146.848,120.8,100,94
-37.661,146.904,44.5,88,69
-37.651,146.902,36.2,90,64
-37.199,147.344,29.8,98,46
-37.474,146.754,36.9,100,49
-37.527,146.787,52.4,100,56
-37.517,146.783,58,100,59
-37.487,146.742,34.2,100,47
-37.496,146.762,31.4,97,45
-37.474,146.759,28.5,94,44
-37.514,146.804,59.7,100,60
-37.525,146.806,188.4,100,92
-37.505,146.782,35,82,48
-37.57,146.936,47.9,100,56
-37.546,146.951,35.9,100,48
-37.557,146.953,29.2,95,44
-37.572,146.919,67.4,100,64
-37.536,146.808,78.1,100,66
-37.581,146.939,31.9,99,47
-37.611,146.976,19.7,81,38
-37.693,146.942,50.1,93,56
-37.636,146.847,30.4,98,47
-37.076,147.189,52.1,86,42
-37.516,146.854,71.6,100,50
-37.097,147.22,90.4,85,90
-37.077,147.167,52.6,94,74
-37.095,147.232,81,86,87
-37.104,147.234,153.6,81,108
-37.103,147.246,108.4,81,95
-37.079,147.155,69.5,97,81
-37.113,147.23,106.6,100,96
-37.258,146.334,189.4,87,116
-37.284,146.352,153,100,109
-37.275,146.35,121,100,101
-37.111,147.242,176.7,94,113
-37.285,146.341,148.8,100,108
-37.131,147.235,86.3,98,88
-37.14,147.237,69.3,97,80
-37.267,146.337,99.6,100,94
-37.122,147.233,192,100,116
-37.253,146.684,30.7,86,62
-37.262,146.686,21.5,80,55
-37.298,146.865,81.8,87,87
-37.306,146.879,57.4,83,78
-37.333,146.886,115.6,100,98
-37.345,146.865,228.8,100,124
-37.326,146.872,159.6,100,110
-37.324,146.884,127.5,94,102
-37.327,146.861,210.3,100,120
-37.492,145.935,56.4,95,77
-37.347,146.854,32.3,89,65
-37.336,146.863,232.3,100,124
-37.354,146.862,48.8,94,74
-37.493,145.923,45.9,92,71
-37.353,146.874,182.6,94,115
-37.459,147.203,107.3,100,96
-37.472,147.182,58,95,78
-37.463,147.18,132.7,94,102
-37.461,147.191,88.1,100,90
-37.454,147.177,47.5,83,72
-37.726,146.722,76,99,87
-37.734,146.736,27.8,88,63
-37.725,146.734,26.5,86,63
-37.719,146.709,31.1,84,66
-37.717,146.72,37.8,92,70
-37.71,146.706,45.2,93,73
-37.956,145.713,32.5,81,65
-37.944,145.663,38.8,90,69
-37.975,145.614,41.9,81,58
-37.706,146.708,55.8,88,70
-37.674,146.822,66.3,94,74
-37.662,146.81,98.7,99,85
-37.649,146.8,60.1,93,73
-37.489,145.934,40.1,82,56
-37.667,146.838,92.3,97,82
-37.664,146.824,78.3,91,78
-37.604,146.774,152.7,100,97
-37.619,146.69,79.4,96,79
-37.617,146.735,218.7,100,111
-37.619,146.749,121.9,100,92
-37.624,146.769,238.8,100,114
-37.622,146.764,82.1,97,81
-37.601,146.701,87.7,97,81
-37.607,146.789,224.1,100,111
-37.624,146.718,210.1,100,109
-37.627,146.732,217.8,100,111
-37.637,146.79,147.2,100,98
-37.64,146.803,144.8,100,96
-37.619,146.741,200.4,100,108
-37.621,146.755,42.6,81,66
-37.609,146.743,89.4,97,82
-37.611,146.757,114.2,100,89
-37.614,146.712,72.8,95,77
-37.619,146.801,89.6,97,82
-37.614,146.721,175.4,100,103
-37.457,146.766,65.4,92,71
-37.46,146.779,30.3,81,55
-37.448,146.77,45.2,87,63
-37.473,147.198,81.9,97,80
-37.449,147.178,82.2,97,81
-37.421,147.193,50.6,91,69
-37.427,147.231,38,88,64
-37.451,147.191,139.2,100,97
-37.464,147.201,173.8,100,104
-37.454,147.203,41.2,90,66
-37.253,146.316,39.2,84,60
-37.423,147.206,106.7,100,89
-37.427,147.225,55.6,92,71
-37.425,147.212,73.9,96,79
-37.422,147.2,74.4,96,79
-37.425,147.218,71.7,96,78
-37.317,147.019,54,91,73
-37.308,146.966,90.1,98,83
-37.315,147.007,55.3,93,73
-37.325,147.004,206.4,100,109
-37.337,146.898,54.9,92,71
-37.31,146.979,187.2,100,106
-37.29,146.868,35,85,60
-37.292,146.881,40,88,64
-37.317,146.846,180,100,103
-37.318,146.962,48.1,90,68
-37.312,146.877,57,92,72
-37.33,146.856,162.8,100,100
-37.327,146.901,101.6,100,87
-37.32,146.976,85.7,97,82
-37.315,146.89,131.3,100,95
-37.298,146.852,69.7,94,75
-37.308,146.85,61.6,92,71
-37.3,146.866,30.6,83,58
-37.305,146.892,90.9,98,83
-37.277,147.023,57,89,73
-37.27,146.982,138.7,100,96
-37.272,146.996,86.8,97,82
-37.274,147.009,107.1,100,88
-37.267,146.969,101.3,99,86
-37.289,147.033,57.6,93,73
-37.279,147.036,56,92,72
-37.129,147.237,172,100,102
-37.139,147.235,103.6,99,85
-37.095,147.217,118.7,100,91
-37.137,147.221,70.4,94,75
-37.115,147.214,27.4,81,54
-37.083,147.207,105.1,99,87
-37.085,147.22,159.2,100,99
-37.073,147.211,48.5,89,66
-37.075,147.223,50.6,90,66
-37.718,146.837,152,100,54
-37.725,146.841,131.8,97,51
-37.618,146.713,13.2,81,38
-37.713,146.762,22.7,91,50
-37.705,146.747,16.4,93,44
-37.715,146.749,28.5,100,55
-37.716,146.736,21,100,49
-37.743,146.755,108.1,100,90
-37.738,146.715,13.4,86,43
-37.732,146.765,157.2,100,103
-37.735,146.74,146.9,100,101
-37.745,146.742,36.5,96,61
-37.737,146.728,51.1,100,69
-37.727,146.726,25.6,100,53
-37.726,146.738,46,100,66
-37.724,146.751,76.1,100,79
-37.741,146.767,15.1,96,45
-37.722,146.763,69.6,100,77
-37.949,145.605,48.3,100,62
-37.948,145.619,114.8,100,86
-37.942,145.675,14.2,87,40
-37.88,146.126,15.2,88,41
-37.879,146.139,13.6,84,39
-37.953,145.662,24.2,100,49
-37.948,145.704,107.9,100,85
-37.95,145.69,44.7,100,62
-37.94,145.689,20,96,45
-37.959,145.607,116.3,100,87
-37.945,145.646,63.1,100,69
-37.956,145.635,127.8,100,90
-37.955,145.648,18.4,95,44
-37.958,145.706,63.9,100,71
-37.957,145.72,32.5,100,55
-38.366,146.382,28.2,100,51
-38.369,146.376,24.7,99,50
-38.427,146.388,15.1,89,41
-38.416,146.399,45.3,100,64
-38.417,146.386,45.7,100,64
-38.404,146.411,24,89,50
-38.993,146.311,30.8,100,53
-37.277,147.001,193.2,92,70
-37.279,146.974,222.9,94,74
-37.429,147.191,128.8,83,62
-37.882,146.109,145.5,84,58
-37.876,146.113,155.6,86,60
-37.961,145.686,232.4,88,69
-38.018,145.698,188.2,88,67
-38,145.735,224.7,91,69
-38.032,145.737,176.1,87,63
-38.005,145.767,137.3,83,57
-38.041,145.691,140.9,82,62
-37.986,145.694,213.6,88,70
-38.048,145.737,170.3,87,62
-38.064,145.738,103.5,80,54
-38.403,146.37,128.7,85,59
-38.399,146.373,156.5,87,62
-38.388,146.366,101.2,82,56
-38.397,146.412,215.7,91,69
-38.418,146.373,100.6,80,54
-38.386,146.407,173.6,88,65
-38.414,146.377,179,88,65
-38.387,146.383,16.2,88,45
-38.379,146.398,190.8,100,111
-38.378,146.385,25.1,100,53
-38.408,146.392,15.7,95,44
-38.404,146.367,37.4,100,61
-38.397,146.382,33.3,100,58
-38.382,146.423,33.4,100,59
-38.4,146.406,29.1,100,55
-38.398,146.394,14.1,92,43
-38.406,146.38,32.9,100,58
-38.395,146.369,52.9,100,69
-38.389,146.396,59.3,100,74
-38.392,146.42,39.3,100,62
-38.39,146.408,116.9,100,93
-38.368,146.387,20.4,100,48
-38.042,145.658,27.2,100,56
-38.035,145.654,31.1,100,60
-38.044,145.67,26.4,100,55
-38.04,145.646,19.1,100,49
-38.037,145.666,52,100,72
-38.034,145.642,51,100,71
-38.003,145.697,29.2,100,60
-37.985,145.628,21.8,86,54
-38.022,145.693,107.4,100,94
-38.015,145.646,27.2,87,59
-37.987,145.713,213.7,100,118
-37.985,145.701,50.3,100,72
-37.965,145.62,90.6,100,88
-37.976,145.703,100,100,91
-38.013,145.695,108.5,100,94
-37.988,145.725,17.2,99,47
-37.966,145.632,99.1,100,91
-38.033,145.703,29.8,100,58
-38.025,145.644,27.5,97,57
-38.003,145.624,42.2,100,67
-38.014,145.707,78.2,100,83
-38.023,145.705,123.9,100,98
-37.974,145.691,118.9,100,97
-37.996,145.711,14.1,95,44
-37.994,145.626,47.1,100,70
-37.956,145.622,17.1,100,47
-37.959,145.646,43.6,100,68
-37.954,145.683,67.3,100,79
-37.948,145.69,34.8,100,62
-37.963,145.681,33.3,100,61
-37.965,145.693,153.3,100,106
-37.967,145.705,20.9,100,50
-37.957,145.634,70.4,100,80
-37.956,145.695,38.1,100,64
-37.946,145.678,24.9,100,55
-37.87,146.142,10,80,37
-37.868,146.13,10.5,82,38
-37.57,145.89,15.1,92,43
-37.58,145.888,11.9,85,39
-37.572,145.902,13.2,87,40
-37.665,146.691,18.4,98,46
-37.639,146.709,22.2,100,49
-37.657,146.706,26.6,100,53
-37.646,146.694,30,100,55
-37.623,146.693,27.8,100,55
-37.667,146.704,20.2,100,48
-37.627,146.698,33.3,100,57
-37.625,146.706,34.3,100,59
-37.659,146.718,13.2,89,41
-37.656,146.693,16.8,96,45
-37.65,146.72,25.6,100,52
-37.648,146.707,19.6,99,47
-37.654,146.68,12.9,87,40
-37.64,146.722,21.6,100,48
-37.637,146.696,45.6,100,65
-37.645,146.682,44.7,100,65
-37.626,146.718,29.2,100,56
-37.635,146.684,26.4,100,52
-37.629,146.711,24.6,100,51
-37.626,146.686,20.1,99,47
-37.631,146.723,20.9,100,47
-37.606,146.709,18.2,98,46
-37.424,147.183,43.8,100,63
-37.425,147.196,43.7,100,63
-37.427,147.21,51.1,100,67
-37.448,147.22,29.6,100,53
-37.446,147.206,43.7,100,63
-37.444,147.193,62.9,100,72
-37.438,147.221,40,100,60
-37.436,147.208,73.1,100,77
-37.435,147.194,39.1,100,60
-37.428,147.223,31.2,100,54
-37.433,147.182,24.3,100,50
-37.25,146.31,27.2,100,54
-37.261,146.32,12,85,39
-37.259,146.308,17.8,97,45
-37.251,146.322,10.9,81,38
-37.3,147.004,27.2,100,53
-37.275,146.99,24.8,100,51
-37.298,146.991,25.4,100,51
-37.297,146.978,26.4,100,52
-37.295,146.966,29.5,100,54
-37.305,146.887,25.6,100,52
-37.302,146.862,45.2,100,65
-37.296,146.999,20.2,100,48
-37.272,146.964,19,98,46
-37.287,147.001,14.3,89,41
-37.274,146.977,19,99,46
-37.277,147.003,16.7,94,44
-37.313,146.873,20.1,100,47
-37.076,147.169,21.2,99,46
-37.446,147.178,69.1,82,38
-37.436,147.182,73.2,86,40
-37.625,146.707,85.2,94,44
-37.649,146.676,119.2,100,51
-37.982,145.689,97.9,85,53
-37.961,145.639,68,98,46
-37.658,146.684,67.7,88,41
-37.954,145.673,235.5,100,72
-37.961,145.645,74.4,100,48
-37.969,145.613,84.3,100,50
-37.969,145.608,64.6,96,45
-38.01,145.707,231.3,100,71
-38.04,145.649,205.8,100,69
-38.025,145.636,106.3,99,54
-38.026,145.643,108.8,98,55
-38.039,145.642,217.5,100,70
-38.018,145.666,127.9,100,58
-38.01,145.7,214.4,100,69
-38.402,146.362,62.5,88,41
-38.379,146.39,191.9,100,63
-38.394,146.395,87,99,47
-38.391,146.401,84.9,99,47
-38.399,146.368,84.4,99,46
-37.44,147.203,141.2,99,46
-37.441,147.209,129.9,95,45
-37.635,146.709,183.2,100,50
-37.637,146.649,110.9,89,41
-37.637,146.703,202,100,52
-37.651,146.712,88.6,81,38
-37.653,146.708,94.9,82,38
-37.262,146.306,41.8,86,63
-37.282,146.952,99.4,98,83
-37.279,146.965,98.6,98,83
-37.3,146.97,40,86,62
-37.304,147.003,33.1,83,58
-37.581,145.888,44.1,87,65
-37.437,147.178,50.7,88,65
-37.447,147.18,98.8,97,82
-37.445,147.195,133.5,87,91
-37.435,147.191,99.9,85,82
-37.616,146.694,38,86,63
-37.975,145.635,70.9,96,80
-37.963,145.645,105.9,100,91
-37.961,145.658,32.2,83,63
-37.967,145.62,43.2,88,68
-37.966,145.686,45.3,89,69
-37.973,145.648,36.4,85,65
-37.977,145.623,87.5,99,86
-37.97,145.66,168,100,106
-37.959,145.671,115.8,100,94
-37.968,145.673,220.9,100,117
-37.965,145.633,110.8,100,93
-37.949,145.668,51.4,91,72
-37.996,145.681,69.2,96,80
-38.015,145.686,205.9,100,114
-38.038,145.666,218.8,100,116
-37.984,145.638,93,100,88
-37.986,145.626,211.4,100,115
-38.033,145.638,43.4,88,68
-38.006,145.683,114.7,100,94
-38.04,145.654,195.5,100,112
-38.025,145.689,167.6,100,107
-38.017,145.673,232.9,94,119
-37.98,145.663,143.2,100,101
-37.993,145.641,192.4,94,112
-37.976,145.688,97.9,100,89
-38.02,145.66,185.5,87,110
-37.985,145.691,53,92,73
-37.987,145.679,153.4,100,104
-38.401,146.398,168.6,100,105
-38.413,146.388,76.6,96,80
-37.963,145.676,39.9,81,38
-37.976,145.671,39.1,82,38
-37.97,145.644,47.3,88,41
-37.293,146.988,67.6,100,50
-37.28,146.989,86.6,100,55
-37.275,146.968,51.1,97,45
-37.28,146.974,84.6,100,55
-37.284,146.995,77.5,100,53
-37.298,146.993,59.7,100,48
-37.084,147.186,52.2,94,44
-37.047,145.451,19.1,100,48
-37.09,147.174,16.4,94,44
-37.292,146.998,11,86,40
-37.311,146.872,16.7,98,46
-37.288,146.962,26.6,100,55
-37.279,146.96,33.2,100,60
-37.277,146.971,22.7,100,52
-37.295,146.975,58.9,100,75
-37.284,146.985,33.5,100,60
-37.293,146.987,113.5,100,96
-37.286,146.973,44.8,100,68
-37.297,146.964,16.6,98,46
-37.302,146.87,19.8,100,49
-37.576,145.875,13.7,91,42
-37.575,145.886,20,100,49
-37.438,147.189,10.1,83,38
-37.964,145.669,14.2,91,42
-37.977,145.637,12.9,90,42
-37.968,145.635,45,100,68
-37.967,145.646,93.4,100,89
-37.965,145.658,78.5,100,84
-37.97,145.623,23.3,100,53
-37.955,145.667,21.3,100,50
-37.956,145.656,49.2,100,70
-37.974,145.66,51.9,100,71
-37.976,145.648,38.2,100,64
-38.031,145.643,22.6,100,52
-37.275,148.21,186.3,100,117
-37.275,148.205,23.3,100,49
-37.309,148.211,193,99,86
-37.415,142.861,40.9,91,72
-37.951,142.434,18.2,81,59
-37.96,142.437,45.3,93,75
-37.266,148.217,69.6,88,60
-37.301,148.23,110.3,93,71
-37.366,148.21,58.8,90,77
-37.358,148.195,44.4,93,72
-37.377,148.2,129.7,100,99
-37.352,148.2,38.7,90,67
-37.37,148.185,78.7,99,86
-37.379,148.188,188.6,100,113
-37.368,148.198,67.6,97,81
-37.381,148.176,71.5,98,83
-37.356,148.208,126.9,94,99
-37.364,148.188,11.9,82,38
-37.978,146.454,37.4,84,45
-37.909,146.498,55.9,94,44
-37.911,146.472,50.1,83,42
-37.974,146.454,98.3,100,55
-37.69,146.225,108.5,88,67
-37.384,148.168,166.4,91,70
-37.377,148.198,155,80,68
-37.9,146.547,81.9,85,62
-37.936,146.569,96.5,88,67
-37.94,146.492,87.5,87,65
-37.924,146.563,189.8,97,82
-37.923,146.506,177.5,96,80
-37.953,146.491,112.4,91,70
-37.918,146.528,97.6,88,66
-37.922,146.513,137.3,94,75
-37.938,146.562,143.5,93,75
-37.917,146.535,82.9,86,64
-37.739,146.343,34.4,83,61
-37.722,146.289,33,81,59
-37.716,146.324,30.6,82,59
-37.724,146.303,42.5,86,65
-37.35,148.12,65.5,91,69
-37.339,148.121,82.3,94,75
-37.262,148.14,44.5,82,63
-37.251,148.142,61.3,91,68
-37.306,144.141,27.3,100,52
-37.318,148.203,28.4,92,43
-37.69,146.228,16.3,85,40
-37.322,148.212,60.2,100,55
-37.346,148.158,23.3,80,41
-37.333,148.218,30.5,93,43
-37.342,148.175,39.2,100,48
-37.343,148.112,24.8,87,40
-37.915,146.515,15.7,84,39
-37.259,148.144,28.4,89,66
-37.261,148.133,92.8,100,94
-37.293,148.034,37.6,89,69
-37.301,148.047,26.9,82,65
-37.324,148.212,27.3,82,63
-37.344,148.134,50.2,95,76
-37.345,148.122,86.3,100,90
-37.341,148.227,47.9,88,73
-38.436,145.528,119,100,92
-38.448,145.515,60.7,94,76
-38.446,145.53,125.4,100,94
-38.438,145.514,106,100,89
-37.336,148.206,227.8,100,100
-37.344,148.13,49,86,60
-37.339,148.223,75.5,91,69
-37.289,148.21,35.8,81,54
-37.26,148.135,15.9,82,39
-37.276,148.182,34.9,100,53
-37.273,148.189,51.9,100,63
-37.332,148.213,60.8,100,66
-37.334,148.199,38.2,100,56
-38.429,145.521,39.3,93,43
-38.117,146.288,97,80,54
-38.44,145.527,116.5,86,60
-37.007,145.488,56.1,96,80
-37.005,145.5,16.8,81,57
-38.248,144.441,31.4,86,62
-37.304,148.037,19.1,83,48
-37.295,148.035,24.3,100,53
-37.716,146.276,148.9,86,61
-37.718,146.311,22.5,100,51
-37.72,146.323,35.1,100,60
-37.721,146.336,12.4,87,40
-37.699,146.315,55.1,100,71
-37.698,146.303,34.9,100,61
-37.688,146.304,32.9,100,58
-37.674,146.269,14.2,82,43
-37.252,148.124,24.8,100,47
-37.7,146.293,102.5,100,49
-37.715,146.297,63.3,87,40
-37.703,146.29,86.1,98,46
-37.672,146.224,19.4,100,49
-37.708,146.285,23.8,100,53
-37.685,146.262,26.1,100,55
-37.699,146.283,20.9,100,50
-37.707,146.297,15.5,96,45
-37.677,146.249,15.6,96,45
-37.683,146.274,29,100,57
-37.71,146.274,14.3,90,44
-37.239,148.094,61,95,76
-37.241,148.082,60.3,95,76
-37.332,148.154,60.2,95,77
-37.288,148.198,51.5,88,72
-37.661,146.216,36.1,81,57
-37.667,146.207,88.8,95,77
-37.321,148.19,92.6,100,50
-37.246,148.095,163.1,86,64
-37.249,148.014,234.2,90,70
-37.255,148.107,192,89,68
-37.294,148.034,209,90,69
-37.308,148.044,219.6,90,70
-37.293,148.075,44.4,80,57
-37.291,148.056,69.3,87,65
-37.281,148.075,46.2,81,58
-37.256,148.059,227.8,100,94
-37.266,148.037,26.9,100,56
-37.262,148.014,16.4,98,46
-37.264,148.025,54.2,100,73
-37.248,148.041,10.6,87,40
-37.257,148.039,17,100,48
-37.27,148.018,37.5,91,42
-37.264,148.044,31.6,85,39
-37.269,148.014,23.5,100,48
-37.266,148.007,15.7,87,40
-37.254,148.005,16.7,95,44
-37.254,148.007,56.2,82,56
-37.254,148.014,22.9,80,51
-37.247,148.028,28.3,84,56
-37.245,148.016,27,84,55
-37.246,148.021,19.1,87,40
-37.248,148.007,26,99,46
-38.248,146.849,47.9,95,78
-38.247,146.861,40.1,94,74
-38.239,146.85,144,91,70
-38.177,146.868,29.2,84,68
-38.181,146.843,43.7,94,75
-38.175,146.88,98,100,94
-38.173,146.892,21.2,84,62
-38.19,146.845,40.8,85,75
-38.207,146.862,37.4,92,73
-38.243,146.853,54.3,95,78
-38.234,146.967,75.9,99,87
-38.232,146.979,110.1,87,96
-38.258,146.883,43.4,93,74
-38.257,146.947,35,90,70
-38.255,146.959,186.1,100,114
-38.248,146.944,37.3,92,71
-38.245,146.957,103.1,100,95
-38.24,146.954,53,94,76
-38.242,146.966,209.8,100,118
-38.249,146.951,47.4,93,73
-38.2,146.858,31.2,100,56
-38.198,146.87,25.3,100,51
-38.207,146.872,26.7,100,52
-38.209,146.86,33.7,100,58
-38.195,146.773,106.8,95,45
-38.176,146.815,183.8,83,57
-38.193,146.817,225.6,100,61
-38.215,146.825,119.8,94,47
-38.211,146.91,239.3,100,63
-38.193,146.951,222.3,100,60
-38.209,146.952,231.3,100,61
-38.199,146.823,218.7,100,61
-38.166,146.819,140.8,99,51
-38.224,146.996,151.9,97,52
-38.232,146.826,144.6,100,51
-38.263,146.87,98.1,90,45
-38.248,146.826,140.4,85,51
-38.214,147.002,228.9,100,61
-38.221,146.833,158.5,100,54
-38.227,146.846,79.9,94,78
-36.94,141.729,140.3,100,95
-37.307,142.815,14.5,83,64
-37.299,142.806,17.9,85,66
-37.309,142.803,43.1,95,79
-35.738,143.784,33.7,86,71
-38.142,147.4,16.9,87,40
-38.141,147.413,18,89,41
-38.131,147.412,14.8,82,38
-34.733,141.006,98.9,81,55
-34.81,141.034,179.2,87,64
-37.238,141.293,44.6,86,58
-37.246,141.274,23.5,84,56
-37.309,144.406,44,87,59
-37.309,144.406,44,87,59
-37.31,144.391,99.9,96,79
-37.31,144.391,99.9,96,79
-37.528,144.121,86.7,100,53
-37.527,144.126,117,100,61
-37.526,144.146,72.3,100,49
-36.602,145.01,19.9,80,55
-36.6,145.022,34.5,88,65
-37.085,143.771,18.9,80,52
-37.081,143.765,22.7,82,54
-37.317,141.6,20.4,82,51
-37.461,143.593,62,95,74
-37.459,143.605,58.2,94,72
-37.108,145.347,200.2,88,60
-37.091,145.347,223.9,90,63
-36.151,143.633,34.7,84,57
-37.114,148.649,47.8,84,52
-37.116,148.629,128.1,95,75
-37.137,148.653,77.8,89,62
-37.124,148.671,36.9,80,47
-37.136,148.672,77,89,62
-37.127,148.632,63.5,87,58
-35.992,145.341,30.4,81,53
-37.048,141.274,114.1,100,97
-37.433,141.352,96.8,100,92
-37.446,141.517,105.4,90,64
-37.459,141.518,100.3,90,63
-37.444,141.516,103.5,93,69
-37.596,142.554,48.7,91,66
-38.503,146.939,35.8,86,55
-38.505,146.928,144.7,85,60
-38.498,146.95,73.9,85,63
-38.506,146.943,152.1,85,82
-36.504,142.035,68.4,97,80
-36.514,142.026,21.5,83,52
-36.505,142.024,26.6,87,57
-37.448,141.514,101.4,100,92
-37.457,141.516,62.4,96,76
-37.449,141.503,24.4,84,53
-36.14,143.573,23.2,81,48
-37.579,142.483,30.6,80,48
-37.616,142.501,77.3,93,71
-38.513,146.953,167.8,87,58
-38.497,146.955,145.8,85,55
-38.505,146.96,115.1,100,96
-38.508,146.96,140.6,100,104
-38.502,146.975,47.6,87,57
-38.507,146.979,85.7,94,73
-38.504,146.964,95,95,75
-38.512,146.972,89.6,95,74
-38.296,147.214,79.9,93,69
-38.298,147.23,53.4,88,59
-37.575,142.481,51.1,93,69
-37.246,141.29,43.6,88,60
-37.341,141.654,21.7,81,49
-35.665,144.017,17.1,80,47
-35.667,144.005,48.8,93,69
-37.297,143.185,24.3,83,51
-37.675,143.242,20.6,80,48
-38.489,146.981,81.5,80,67
-38.499,146.975,94.1,100,87
-38.097,146.927,23.1,81,48
-37.817,147.056,84.6,87,57
-37.802,147.041,124.3,91,66
-37.817,147.063,102.9,89,61
-37.326,141.157,45.8,86,55
-37.325,141.173,90,89,72
-37.167,149.01,94,95,75
-37.174,149.028,58.8,89,61
-37.169,148.994,88.5,94,73
-37.156,149.006,189.2,100,97
-37.171,149.043,41.1,84,53
-37.159,148.991,62.9,90,64
-37.184,149.031,78.5,93,69
-37.182,149.046,59.1,89,61
-36.377,141.524,71.7,88,59
-36.369,141.527,40.4,80,47
-36.373,141.507,47.1,82,50
-37.109,141.111,37.6,80,47
-38.287,141.523,60.4,94,71
-36.172,142.793,39.2,89,60
-36.153,143.53,45.1,91,66
-36.144,143.528,29.8,86,56
-36.266,145.485,37,90,63
-37.186,149.011,15.2,83,39
-37.184,149.023,42.3,100,63
-38.505,146.967,28,100,50
-37.32,141.01,81.4,94,71
-37.322,141.025,37,84,52
-37.377,143.468,30.8,87,57
-37.378,143.457,62.9,96,76
-37.635,143.412,21.9,82,50
-37.403,142.965,139.7,84,53
-37.443,143.078,135.7,84,52
-37.454,143.084,108.7,80,47
-37.843,144.288,98.4,83,52
-37.832,144.293,175.5,91,65
-37.101,141.112,33.6,88,59
-37.102,141.1,22.6,82,50
-36.639,146.665,73.9,86,56
-37.479,143.34,33,84,53
-38.276,146.269,110.7,94,71
-38.317,146.066,74.8,89,62
-38.328,146.069,39.5,80,47
-38.558,146.378,60.8,85,55
-38.561,146.359,58,84,53
-38.564,146.386,25.6,82,49
-38.562,146.373,130.3,100,95
-38.316,146.07,60.1,94,72
-37.838,141.743,68.8,80,47
-37.835,141.709,218.6,95,74
-37.833,141.738,125.3,88,60
-37.752,147.512,25.9,81,48
-38.348,146.714,62.7,86,66
-38.349,147.051,99.6,100,91
-38.347,147.062,50.3,93,70
-37.565,148.808,22,98,46
-38.125,146.321,23.8,89,41
-38.237,146.314,23.9,89,41
-38.236,146.329,33.7,100,48
-38.326,146.243,23.8,86,40
-37.306,140.999,74.5,96,77
-37.207,141.163,37.7,83,57
-37.624,148.643,205.7,100,104
-37.612,148.825,33.5,83,51
