latitude,longitude,air_temperature_celcius,relative_humidity,wind_speed_knots
-37.332,148.091,17,49.9,12.2
-37.363,148.06,13,47,7.9
-37.438,148.09,14,45.8,6.5
-37.406,148.123,14,45.7,9.2
-37.436,148.088,12,43.4,9.3
-38.498,146.95,15,47.7,5.9
-37.57,148.034,16,47.5,5.4
-37.399,148.081,17,47.2,4.9
-37.434,148.123,19,44.2,7.8
-37.401,148.067,21,47,13.2
-37.396,148.086,19,52.8,12.5
-37.415,148.105,11,48.2,10.8
-37.406,148.088,14,50.4,12.8
-37.425,148.107,14,52.5,7
-37.335,148.064,14,52.4,6.7
-37.585,148.032,16,54.9,5.9
-37.569,148.024,13,48.5,5.3
-37.237,142.141,12,44,4.7
-37.246,142.143,15,49.3,3.6
-38.002,144.514,13,51.4,4.6
-34.2695,142.2025,15,56.1,5.1
-34.2838,142.204,22,52.8,9.1
-34.2803,142.1964,20,53.5,7.2
-34.2782,142.2253,17,58.1,11.7
-34.7919,141.6231,18,58.9,5.5
-34.7872,141.6164,17,59.3,4.2
-34.8368,141.5197,19,60.5,7
-37.4796,141.9403,14,52.8,9.3
-38.3998,147.064,11,40.8,12.2
-37.8641,143.4276,12,48.2,7.3
-37.8658,143.4162,16,54.8,8.3
-37.8662,143.4082,15,51.9,6.6
-37.8644,143.4263,15,45.6,10.2
-36.397,142.254,14,49.2,10.5
-36.397,142.254,10,42.6,8.9
-37.333,143.534,10,43.1,4.7
-37.333,143.534,10,43.3,2.6
-37.858,143.428,14,47.4,7.1
-37.858,143.428,12,45.1,11.9
-36.3756,143.7243,12,45,10.5
-36.3799,143.7149,12,49.9,6.1
-36.3774,143.7079,12,49,4.6
-36.369,143.7132,10,45.7,3.7
-36.2693,143.1768,9,45.3,2.5
-36.358,143.113,14,47.9,5.3
-36.701,142.538,9,44,2.8
-36.0966,142.3635,10,46.8,5.3
-36.1002,142.3405,10,47,5.2
-36.3096,142.7722,12,48.8,4.2
-36.3114,142.7605,13,49.4,3.8
-37.1405,144.1375,14,49.9,6.8
-36.4325,144.3142,12,51.6,3.4
-36.6833,141.6347,14,50.1,8.7
-36.7685,142.7134,14,51,9.9
-37.926,144.0898,17,48.7,10.5
-36.7801,142.7151,15,49.9,7.9
-36.4025,142.5598,14,48.4,7.5
-36.5507,142.5788,14,50.7,8.6
-36.6686,142.5195,13,48.5,7.1
-37.189,146.791,14,48.1,13.7
-37.903,141.0975,9,41.2,10
-37.9022,141.1109,12,42.8,12.1
-36.8323,146.6635,8,41.6,8.3
-36.477,144.5887,11,43.8,6.5
-36.8359,146.6448,11,43.2,5.5
-38.4349,146.3122,12,47,4.8
-38.4792,146.3081,8,43.3,3.9
-37.9085,141.1038,9,43.2,4.9
-36.7746,146.6642,12,47.6,9.1
-36.5722,146.7572,9,40.8,6.7
-37.9047,141.0945,8,40.7,5.3
-38.4888,146.5226,10,46.3,4.6
-37.4984,142.9739,10,47.1,4.6
-37.253,144.3681,8,44.5,4.7
-36.3636,141.3622,10,44.9,5.5
-36.9396,143.1462,12,49.4,4.4
-36.4293,141.2933,8,43.1,3.4
-36.5738,142.3038,11,46.4,6.5
-36.3387,141.7542,11,45.4,5.2
-37.2793,143.8934,8,42.6,2
-37.2512,144.3799,10,45.6,4.5
-38.0395,146.0486,10,47.9,4.1
-36.5828,142.3058,11,45.1,5.6
-37.0167,143.8586,11,45.3,10.6
-36.3433,143.4369,10,45.9,3.2
-36.345,143.4256,10,41.4,9.4
-36.7032,144.0992,11,43.9,11.2
-38.0468,146.0644,10,37.9,8.5
-36.5648,143.0004,11,44.2,8.7
-36.7215,144.1037,10,45.7,3.6
-36.7217,141.6378,9,41,8.2
-36.0396,141.7183,10,43.7,7.2
-36.6664,144.7828,10,42.1,9.4
-36.8616,142.8025,5,34.9,4.3
-38.049,146.0513,5,33.1,5.8
-36.2775,146.1026,6,30.8,5.7
-38.0372,146.0616,11,45.1,11.5
-36.3156,141.4514,12,47.2,8.8
-35.4666,142.0749,9,42.4,7.2
-36.7018,143.1431,9,40.1,7.5
-36.5754,142.2926,9,41.2,9.8
-36.5661,142.2956,9,42.8,9.3
-36.674,141.5154,10,39.4,9.6
-36.5023,143.6038,10,44.4,5.6
-36.3402,141.7429,6,39,1.8
-36.3178,145.9308,9,39,5.6
-37.1402,144.6153,12,40.7,16.7
-37.2777,143.6017,9,40,8.6
-38.0361,146.0567,6,37.1,5.8
-36.1431,143.5499,10,35.6,14.5
-36.3254,144.3638,12,41.8,14.7
-36.0816,145.859,10,44.8,8.8
-34.9938,141.876,10,43.5,12
-36.1532,143.5527,7,40.5,8.1
-36.3636,144.4821,8,39.3,7.7
-36.4837,142.6042,11,35.3,18.2
-36.0097,141.7625,10,44.7,8
-36.0077,141.7747,12,44.7,11.4
-35.9979,143.6803,13,44,13.6
-35.6846,143.5129,8,43.8,7.3
-36.391,144.5747,11,43.5,13.1
-36.3606,144.498,11,40.5,13.4
-35.6819,143.5275,15,41.5,17
-35.7108,143.7836,9,42,4.6
-36.3712,144.5011,7,40.5,3.1
-36.3984,144.0271,7,40.7,3.7
-36.0828,145.873,5,38.6,1.8
-35.6871,143.5235,8,44.6,3.9
-36.4403,145.826,10,41,14.1
-37.9378,144.3115,11,40.4,19.3
-36.5541,144.1321,9,41.1,12.7
-36.2972,145.9588,9,42.9,8.9
-36.1506,143.5671,12,44.9,7.9
-36.1404,143.5643,14,43.7,17
-36.4477,145.8352,15,41.6,15
-37.82,145.9954,12,43.9,12
-37.4688,145.98,12,47,7.7
-37.4671,145.9962,15,41.2,13.8
-36.2842,141.1741,14,44.6,7.7
-36.2911,141.1664,14,49.9,13.7
-36.3492,140.9727,13,42.5,14
-36.7218,141.6411,10,39.9,12.6
-36.4179,144.2924,8,41,11
-36.4169,144.2994,7,37.9,5.7
-36.3207,140.9737,8,37.2,5.5
-36.422,144.2761,9,40.4,6.9
-36.2882,141.1821,12,43.3,7
-37.3656,141.3903,10,44.1,7.3
-36.3153,140.9789,9,42.2,6.4
-36.8094,142.8885,12,40.4,5.9
-35.1175,141.1396,11,39.7,11.8
-37.687,143.4397,7,37.2,6.2
-37.5657,143.0689,8,40.8,5.5
-36.8142,142.8947,10,41.4,6.9
-36.3933,144.1287,8,39.3,4.7
-37.6518,142.9159,8,36.3,6.3
-37.8323,147.2232,13,38.4,11.5
-36.9664,142.1561,17,38.7,16.8
-36.5757,143.8756,12,41,12.9
-38.2853,145.9519,8,35,14.4
-37.4463,142.7829,8,38.6,12.8
-36.797,141.3621,10,43.7,9.5
-38.2375,142.8363,10,43.6,9.7
-38.5214,146.4027,9,41.9,9.2
-36.2443,141.3069,9,43.9,5.7
-36.7954,141.3483,11,41.7,8.7
-38.0866,143.9534,14,47.4,10.6
-38.5123,146.4007,13,51.1,6
-37.4373,142.7654,9,40.1,12.1
-38.2838,145.9641,12,44.5,11.1
-37.5954,143.0895,11,46.2,10.5
-38.0781,143.9374,9,37.9,9.1
-38.0881,143.9391,14,36,15.9
-37.3405,141.1927,14,39.3,17.7
-37.8339,147.2118,9,41.2,6.7
-36.9315,142.9519,14,41.7,12.3
-37.8158,147.2077,15,47.3,8.6
-37.3456,141.1885,20,43.6,10.3
-36.7185,144.5427,17,46.3,11.7
-37.3655,148.2821,14,44,14.4
-37.6854,143.4543,9,42.1,7.6
-37.4479,142.7671,11,40.8,6.4
-37.4357,142.7813,15,44.8,8.3
-38.2391,142.82,13,43.6,9
-36.3438,141.5832,14,41.6,13.1
-36.1672,145.8389,11,41.6,7.9
-36.2715,141.0081,12,47.9,6.7
-37.5867,143.6256,11,44.2,5.8
-36.7212,144.5501,13,46.2,5.6
-36.2646,141.0021,19,50.3,7.7
-36.9054,143.9176,12,47.5,15
-37.4988,143.1458,11,45.3,8.5
-37.527,143.4752,17,46.4,9.5
-36.3488,141.148,18,54.6,12
-36.2306,143.6408,12,44.4,7.8
-36.4183,141.6816,13,42.5,8
-36.3864,141.3034,15,48.2,14.7
-36.4532,143.1564,15,44.5,10.2
-36.4211,141.6875,12,44.2,6.2
-36.4168,141.6939,11,43.2,5.9
-36.2848,145.8133,13,50.7,6.1
-36.3493,145.8723,19,54.3,5.9
-36.2829,145.825,22,46.8,8
-35.6138,143.8666,26,52.2,13.7
-36.0885,145.0359,15,51,9.6
-36.3193,145.9162,13,42,11.4
-36.0889,145.0443,12,47.3,9.7
-36.0652,146.0764,13,50.3,8.6
-36.0682,146.0602,14,49.5,6
-35.33,142.4127,15,53.7,6.8
-37.7889,143.1324,14,51,9.1
-36.6139,143.501,13,50.4,7.9
-36.2558,143.6443,22,46.9,12.9
-36.1147,147.4958,15,48.7,8.5
-36.4426,140.9954,17,44.9,16.1
-37.9509,143.9599,11,43.2,8.1
-36.3086,141.135,13,47.1,8.1
-36.6224,143.5092,13,50.1,8.5
-36.4528,141.0038,12,43.8,6.7
-37.5576,143.5687,11,40.4,9.2
-38.0933,143.9824,11,41.4,7.7
-36.663,142.8567,13,43.3,9.4
-36.8202,141.802,13,44.1,12.9
-36.343,143.3324,12,42.7,10
-37.6982,143.0549,12,46.6,6.7
-36.7187,143.805,14,50.9,5.9
-36.2185,141.5941,18,53.8,6.4
-37.5991,143.1517,18,55.6,8.2
-36.7742,145.1991,18,53.8,6.7
-36.4379,141.3392,24,51.9,7.3
-37.7011,143.0393,28,48.3,11.9
-38.4378,146.6124,21,58.8,8.8
-36.5061,144.5675,18,61.5,5.5
-36.4361,141.1724,19,58.7,5.5
-36.4035,140.9935,20,58.4,4.7
-36.4309,141.1436,22,57,8.5
-37.5915,143.1328,24,55.5,7.9
-36.2239,144.6922,24,51.8,7.9
-36.4286,141.1567,23,49.6,6.3
-36.4402,141.3259,24,56.8,5.7
-36.664,142.8802,23,58.8,9.1
-36.3635,142.2809,24,60.1,8
-36.5607,144.1913,20,60.8,10.4
-36.6564,142.8615,17,52.7,7.7
-38.4398,146.6093,23,58.8,8.8
-36.4057,140.9806,28,56.7,9.3
-36.4384,141.7444,26,61,9.3
-36.6669,142.8645,17,59,9.4
-36.0169,141.6868,15,56.2,16.9
-36.5493,144.1879,14,48.2,12.5
-36.7786,145.178,14,48.2,9.1
-36.3961,140.9781,17,53,14.6
-36.8237,141.4881,16,51.7,7.4
-36.6601,142.8724,15,51,9
-36.3295,142.3494,15,48.1,7.9
-37.5135,142.7238,17,53.6,7.6
-36.803,142.9261,17,53.5,7.3
-36.8791,142.7261,17,52,8.8
-36.8742,142.7177,19,55.3,6.2
-36.2121,144.6885,28,49.9,11
-36.2206,144.6856,17,52.5,7.7
-36.4338,141.1856,18,52,7.1
-36.6657,143.1675,18,53.7,9
-36.3661,145.8545,21,58.7,7.8
-36.5116,144.562,25,60.9,6.3
-36.882,142.7108,21,57.4,10.7
-36.4143,143.272,17,51.2,9.9
-37.758,143.179,17,52.5,5.7
-36.7708,145.1908,19,55.8,6
-36.7751,145.1696,19,53.9,8.3
-36.6173,142.1868,16,47,12
-36.7153,143.8226,17,50.4,10.8
-36.2933,141.6923,22,55.5,10.3
-36.788,141.8077,28,58.3,9.3
-36.7309,142.3633,21,61.1,6.6
-37.7609,143.1633,19,59.7,7.4
-38.0132,146.5269,16,51.5,8.7
-38.0148,146.5413,18,53.6,7.9
-37.8412,147.2536,19,52.9,8.1
-37.8429,147.2691,19,56.8,7.9
-38.0233,146.5253,15,50.7,9.2
-36.5454,144.7402,16,53.6,8.1
-36.6088,145.2514,24,61.6,7.7
-36.7593,142.895,24,62.3,7
-36.3851,141.8256,26,60.8,6.9
-35.4603,143.5411,32,54.1,12.8
-36.0574,141.5856,20,57.7,9.9
-36.3435,141.5513,19,56.3,5.8
-36.0555,141.6071,20,57,8.7
-36.4952,143.971,18,53.3,7.9
-36.6942,143.8021,22,56.3,8
-36.6072,145.2651,19,54.1,11.2
-36.3459,141.5586,17,50.4,11.9
-36.4046,141.1534,16,50.8,5.8
-36.0576,141.6122,24,55.4,5.9
-36.1036,145.7664,24,53.4,9.9
-36.6537,143.8781,16,46.7,10
-36.094,145.7646,19,57.2,8.9
-36.0925,145.7774,16,50.9,12.9
-36.388,141.8309,17,52.5,6.7
-36.5438,144.7548,23,59,6
-36.4173,141.1549,25,58.3,12.2
-36.0594,141.5907,16,48.2,9.9
-36.081,145.5175,17,50.8,9
-36.36,145.9097,18,53.5,8.8
-36.3415,141.5733,19,56.1,6.9
-38.1917,147.0745,18,57,7.4
-38.2026,147.0856,22,58,6.9
-38.1987,147.0666,20,55.8,10.5
-36.9363,143.0852,16,48.4,8.1
-36.9664,143.4752,16,48.9,5.4
-36.2731,143.1668,18,53,6.6
-36.1128,142.9849,18,54.4,5.7
-36.3014,143.203,26,53.7,8.7
-36.9318,143.0907,21,64.5,10.6
-36.3195,146.0601,16,48.1,9.3
-36.9348,143.098,20,57.4,10.9
-36.5839,143.0588,31,61.9,14.1
-36.2913,142.9408,22,62.7,7.6
-36.5854,143.0462,21,60.4,6.8
-36.3863,143.339,19,53.8,9.2
-36.3332,145.8594,16,48.3,14.4
-36.6995,142.9146,16,53.6,12.1
-37.6684,148.5109,14,48.5,7.3
-37.6775,148.5131,22,53.4,10.9
-36.8373,146.1811,18,53.6,7.2
-36.8299,146.1897,18,49.4,9.3
-36.8357,146.1961,15,44.6,9.7
-36.9077,142.6861,13,48.5,10.7
-36.9111,142.692,15,49.1,9.6
-37.5115,143.14,16,51,6
-37.5181,143.1111,23,49.6,10
-36.3066,141.0728,18,55.5,8.9
-37.732,148.6059,16,48.3,9.4
-36.8871,145.1536,17,52.6,10.3
-37.769,147.94,21,54.9,7.4
-36.0829,146.0621,24,55.6,5.9
-36.1303,146.3606,23,54.1,5.7
-36.1345,146.351,21,57.3,5.4
-37.7783,147.9284,20,62.6,10.1
-37.2341,149.1736,21,59.5,12.4
-36.9246,147.5559,22,62,7.9
-38.1301,143.9398,20,58.8,11.5
-36.5865,145.2081,20,52.9,17
-36.1586,145.6666,19,51.5,10.2
-36.5847,145.1968,21,51.7,7.2
-37.6997,145.5519,23,53.4,6.1
-36.7388,145.8792,19,60.2,6.4
-36.7498,145.8699,20,59.7,8.6
-37.7021,145.5536,21,58.1,5.3
-36.759,145.8719,20,62.2,7.1
-36.5125,144.4496,25,58.3,7.1
-37.876,143.7804,28,58.4,11.9
-36.1546,141.8146,18,53.3,10.8
-36.5104,144.4674,18,51.1,8.1
-37.9091,143.5105,21,52.8,4.1
-36.5107,144.4722,24,55.2,5.8
-36.9199,143.0507,23,63.8,7.1
-36.1559,141.8102,20,67.4,8.5
-36.3735,147.3154,18,57.5,16.1
-37.9071,143.538,18,55.6,12.8
-36.1964,144.5217,20,58.4,6.1
-36.914,143.0283,23,61.9,8
-38.1403,144.2187,23,60.6,10.1
-37.5027,146.347,17,53.4,9.4
-35.9316,143.9843,18,50.6,6
-37.3902,148.2955,17,49.9,12.2
-35.9197,143.9757,13,47,7.9
-37.5043,146.3299,14,45.8,6.5
-37.4514,142.9998,14,45.7,9.2
-37.6646,142.9131,12,43.4,9.3
-37.6397,142.5968,15,47.7,5.9
-37.6267,142.9993,16,47.5,5.4
-36.6204,145.4205,17,47.2,4.9
-38.1665,143.062,19,44.2,7.8
-37.8077,142.5193,21,47,13.2
-36.5871,144.4958,19,52.8,12.5
-36.1048,145.5791,11,48.2,10.8
-37.7208,142.9624,14,50.4,12.8
-36.6828,144.784,14,52.5,7
-36.2618,141.8783,14,52.4,6.7
-37.4843,143.0592,16,54.9,5.9
-36.8299,142.2781,13,48.5,5.3
-36.9912,142.0122,12,44,4.7
-36.381,145.5436,15,49.3,3.6
-37.1262,141.7213,13,51.4,4.6
-36.2851,145.8,15,56.1,5.1
-36.9045,141.9823,22,52.8,9.1
-37.6593,142.6655,20,53.5,7.2
-37.7751,143.0494,17,58.1,11.7
-36.7448,141.8369,18,58.9,5.5
-36.5577,145.3929,17,59.3,4.2
-37.9284,143.108,19,60.5,7
-38.0509,143.9423,14,52.8,9.3
-37.7274,142.9536,11,40.8,12.2
-37.6964,142.8583,12,48.2,7.3
-37.5701,142.6497,16,54.8,8.3
-37.7134,143.3818,15,51.9,6.6
-36.7101,142.3865,15,45.6,10.2
-37.0595,142.8366,14,49.2,10.5
-38.1693,143.0466,10,42.6,8.9
-37.4885,142.0658,10,43.1,4.7
-36.7128,142.3717,10,43.3,2.6
-36.7689,141.1047,14,47.4,7.1
-36.5378,144.7969,12,45.1,11.9
-36.902,141.9965,12,45,10.5
-37.0959,143.8206,12,49.9,6.1
-36.7302,141.6234,12,49,4.6
-37.9625,143.5474,10,45.7,3.7
-37.9594,143.5638,9,45.3,2.5
-36.6787,144.8042,14,47.9,5.3
-37.7815,143.1338,9,44,2.8
-36.5921,144.4905,10,46.8,5.3
-37.4543,142.9843,10,47,5.2
-36.438,145.5865,12,48.8,4.2
-36.6995,142.978,13,49.4,3.8
-37.1193,141.9956,14,49.9,6.8
-37.9052,143.3512,12,51.6,3.4
-37.4872,143.0435,14,50.1,8.7
-37.4352,143.1444,14,51,9.9
-34.8996,142.0708,17,48.7,10.5
-35.8768,145.4627,15,49.9,7.9
-36.6952,144.7228,14,48.4,7.5
-36.092,141.7306,14,50.7,8.6
-38.1224,143.7553,13,48.5,7.1
-37.0927,143.8311,14,48.1,13.7
-36.4441,142.4715,9,41.2,10
-36.8786,142.6908,12,42.8,12.1
-37.8114,143.1827,8,41.6,8.3
-36.4899,142.2805,11,43.8,6.5
-38.5484,143.4804,11,43.2,5.5
-37.0961,143.8138,12,47,4.8
-36.6158,145.4424,8,43.3,3.9
-37.9157,143.3544,9,43.2,4.9
-37.0623,142.8211,12,47.6,9.1
-38.1562,143.0589,9,40.8,6.7
-37.7002,142.9562,8,40.7,5.3
-36.9442,142.9619,10,46.3,4.6
-37.6498,142.5997,10,47.1,4.6
-37.7171,142.9505,8,44.5,4.7
-38.0398,142.6159,10,44.9,5.5
-37.8326,143.4999,12,49.4,4.4
-37.9187,143.3385,8,43.1,3.4
-36.6946,144.7875,11,46.4,6.5
-38.0423,146.4048,11,45.4,5.2
-38.0401,143.9388,8,42.6,2
-37.4429,142.8928,10,45.6,4.5
-36.5882,144.51,10,47.9,4.1
-37.8188,143.5129,11,45.1,5.6
-36.5987,144.4995,11,45.3,10.6
-34.9023,142.0557,10,45.9,3.2
-36.9242,142.5602,10,41.4,9.4
-37.7935,143.1606,11,43.9,11.2
-36.4944,144.2113,10,37.9,8.5
-37.7409,142.5558,11,44.2,8.7
-36.9413,142.9777,10,45.7,3.6
-37.1168,142.0096,9,41,8.2
-37.8774,142.5932,10,43.7,7.2
-37.6543,142.91,10,42.1,9.4
-37.8218,143.1858,5,34.9,4.3
-36.9632,141.3474,5,33.1,5.8
-37.7236,142.947,6,30.8,5.7
-38.0792,143.7361,11,45.1,11.5
-37.4479,142.9012,12,47.2,8.8
-37.5728,142.6348,9,42.4,7.2
-36.663,141.3038,9,40.1,7.5
-38.1616,143.0674,9,41.2,9.8
-36.8879,141.6647,9,42.8,9.3
-37.7756,143.1388,10,39.4,9.6
-36.5262,144.5737,10,44.4,5.6
-36.5828,144.5775,6,39,1.8
-36.5024,144.3542,9,39,5.6
-38.1124,143.7998,12,40.7,16.7
-36.2637,145.3649,9,40,8.6
-37.2609,141.7999,6,37.1,5.8
-36.91,141.0704,10,35.6,14.5
-36.738,142.1177,12,41.8,14.7
-36.2652,145.3769,10,44.8,8.8
-38.0326,141.5413,10,43.5,12
-36.4622,142.4773,7,40.5,8.1
-37.0682,145.3607,8,39.3,7.7
-36.3947,141.4285,11,35.3,18.2
-36.7219,141.0396,10,44.7,8
-37.1378,141.9545,12,44.7,11.4
-36.7228,142.3699,13,44,13.6
-36.3966,141.406,8,43.8,7.3
-37.0782,145.3625,11,43.5,13.1
-37.1349,141.9491,11,40.5,13.4
-36.8847,141.0956,15,41.5,17
-36.3591,141.0682,9,42,4.6
-36.5199,144.7311,7,40.5,3.1
-36.1552,141.7256,7,40.7,3.7
-36.1574,141.7206,5,38.6,1.8
-36.7708,143.5545,8,44.6,3.9
-37.1369,141.7668,10,41,14.1
-37.1253,141.763,11,40.4,19.3
-36.7651,143.5801,9,41.1,12.7
-36.8346,141.3552,9,42.9,8.9
-36.7313,141.7398,12,44.9,7.9
-36.9329,143.7796,14,43.7,17
-35.8276,143.7549,15,41.6,15
-37.4532,143.1093,12,43.9,12
-35.9342,141.9444,12,47,7.7
-36.1831,142.0764,15,41.2,13.8
-36.2375,143.4093,14,44.6,7.7
-36.6605,141.2603,14,49.9,13.7
-36.4956,143.7732,13,42.5,14
-36.73,143.935,10,39.9,12.6
-36.6892,145.2775,8,41,11
-36.669,144.6148,7,37.9,5.7
-36.5906,143.1693,8,37.2,5.5
-36.3311,142.8832,9,40.4,6.9
-36.6876,145.2888,12,43.3,7
-36.5069,144.7323,10,44.1,7.3
-36.8283,143.4605,9,42.2,6.4
-36.6527,142.7392,12,40.4,5.9
-36.1898,145.0922,11,39.7,11.8
-36.2083,143.9386,7,37.2,6.2
-35.8261,143.7665,8,40.8,5.5
-36.239,143.3972,10,41.4,6.9
-36.5985,143.1836,8,39.3,4.7
-36.6615,144.6014,8,36.3,6.3
-36.8298,143.4483,13,38.4,11.5
-36.102,146.2785,17,38.7,16.8
-36.5053,144.7437,12,41,12.9
-37.0636,145.3614,8,35,14.4
-36.9954,142.1472,8,38.6,12.8
-36.1988,145.0941,10,43.7,9.5
-36.8238,143.5724,10,43.6,9.7
-36.739,141.0745,9,41.9,9.2
-36.9345,143.7675,9,43.9,5.7
-36.9887,142.6515,11,41.7,8.7
-36.3523,141.0283,14,47.4,10.6
-36.7531,141.3253,13,51.1,6
-36.0757,142.3606,9,40.1,12.1
-36.7432,141.3296,12,44.5,11.1
-36.0374,143.8136,11,46.2,10.5
-36.7957,143.9652,9,37.9,9.1
-36.0375,143.8172,14,36,15.9
-36.7943,143.9571,14,39.3,17.7
-36.1941,143.1604,9,41.2,6.7
-36.9498,142.2012,14,41.7,12.3
-36.4142,143.1077,15,47.3,8.6
-36.9381,143.4883,20,43.6,10.3
-36.1924,143.1716,17,46.3,11.7
-36.0295,143.6409,14,44,14.4
-36.836,142.5466,9,42.1,7.6
-36.0667,146.0308,11,40.8,6.4
-36.1722,144.0317,15,44.8,8.3
-36.7845,141.4518,13,43.6,9
-37.0761,141.0574,14,41.6,13.1
-37.8775,143.3027,11,41.6,7.9
-35.0616,141.4417,12,47.9,6.7
-36.3999,144.737,11,44.2,5.8
-36.6152,142.4911,13,46.2,5.6
-36.7771,143.5148,19,50.3,7.7
-36.0691,145.7797,12,47.5,15
-36.1748,145.7582,11,45.3,8.5
-35.1949,141.0622,17,46.4,9.5
-36.91,141.2705,18,54.6,12
-35.8071,142.7318,12,44.4,7.8
-36.7787,141.4449,13,42.5,8
-35.8164,143.8854,15,48.2,14.7
-36.4113,141.1671,15,44.5,10.2
-38.0812,143.2335,12,44.2,6.2
-37.5318,143.4615,11,43.2,5.9
-36.2948,141.3486,13,50.7,6.1
-36.8846,141.8786,19,54.3,5.9
-38.1561,143.7846,22,46.8,8
-37.8185,142.5609,26,52.2,13.7
-36.4464,141.0436,15,51,9.6
-36.3479,145.5258,13,42,11.4
-36.1771,145.7451,12,47.3,9.7
-35.7625,143.3433,13,50.3,8.6
-35.0691,141.4546,14,49.5,6
-37.9808,143.8485,15,53.7,6.8
-38.027,142.3844,14,51,9.1
-35.7642,143.3321,13,50.4,7.9
-37.7269,143.0087,22,46.9,12.9
-36.3857,143.2983,15,48.7,8.5
-36.1346,145.2196,17,44.9,16.1
-36.429,141.5759,11,43.2,8.1
-37.0745,141.0692,13,47.1,8.1
-36.1704,144.0433,13,50.1,8.5
-36.5243,142.0839,12,43.8,6.7
-37.0884,141.0357,11,40.4,9.2
-34.5374,141.7141,11,41.4,7.7
-37.1926,143.8095,13,43.3,9.4
-35.2881,142.5679,13,44.1,12.9
-36.1462,145.2096,12,42.7,10
-36.3823,141.3146,12,46.6,6.7
-37.0899,141.0238,14,50.9,5.9
-37.618,143.0013,18,53.8,6.4
-36.8867,142.1873,18,55.6,8.2
-36.9364,143.4996,18,53.8,6.7
-37.3847,142.8935,24,51.9,7.3
-36.9817,143.5051,28,48.3,11.9
-36.0714,145.7665,21,58.8,8.8
-36.6511,143.915,18,61.5,5.5
-37.8088,142.2291,19,58.7,5.5
-35.6374,142.3787,20,58.4,4.7
-36.279,141.6716,22,57,8.5
-35.0889,141.2419,24,55.5,7.9
-37.0669,141.0556,24,51.8,7.9
-36.8835,142.2098,23,49.6,6.3
-36.4125,143.1189,24,56.8,5.7
-36.5871,144.961,23,58.8,9.1
-37.8072,142.2406,24,60.1,8
-37.7927,143.0658,20,60.8,10.4
-36.2933,141.36,17,52.7,7.7
-36.6029,144.6259,23,58.8,8.8
-36.3458,145.5386,28,56.7,9.3
-37.4591,144.9492,26,61,9.3
-37.6196,142.99,17,59,9.4
-36.3487,145.5315,15,56.2,16.9
-37.8928,146.1906,14,48.2,12.5
-36.8174,142.6118,14,48.2,9.1
-36.5399,144.678,17,53,14.6
-35.6389,142.3677,16,51.7,7.4
-36.4518,144.7752,15,51,9
-35.7981,142.7297,15,48.1,7.9
-35.1842,141.0716,17,53.6,7.6
-36.7903,141.618,17,53.5,7.3
-37.0653,141.0674,17,52,8.8
-36.8158,142.6229,19,55.3,6.2
-37.0752,143.6154,28,49.9,11
-37.2017,143.8117,17,52.5,7.7
-37.7457,142.9428,18,52,7.1
-36.9834,143.4938,18,53.7,9
-37.8076,142.1698,21,58.7,7.8
-36.5532,142.5349,25,60.9,6.3
-36.4631,144.7654,21,57.4,10.7
-36.786,141.4403,17,51.2,9.9
-35.6469,142.376,17,52.5,5.7
-36.2767,143.2906,19,55.8,6
-36.7308,144.0007,19,53.9,8.3
-37.9078,145.8655,16,47,12
-36.0935,146.5158,17,50.4,10.8
-36.4449,140.9836,22,55.5,10.3
-36.4541,140.9854,28,58.3,9.3
-37.7587,142.8521,21,61.1,6.6
-37.1999,143.8231,19,59.7,7.4
-36.2857,141.3467,16,51.5,8.7
-37.7845,142.9936,18,53.6,7.9
-36.0325,145.7562,19,52.9,8.1
-35.7751,143.4916,19,56.8,7.9
-35.7768,143.4803,15,50.7,9.2
-36.4393,141.7061,16,53.6,8.1
-36.4538,144.763,24,61.6,7.7
-37.6261,142.9447,24,62.3,7
-36.7469,141.3318,26,60.8,6.9
-36.1067,143.7948,32,54.1,12.8
-37.88,143.7233,20,57.7,9.9
-36.6914,140.9792,19,56.3,5.8
-36.0837,144.2448,20,57,8.7
-35.9124,141.8639,18,53.3,7.9
-37.073,141.0811,22,56.3,8
-37.9246,146.2464,19,54.1,11.2
-37.6073,142.8819,17,50.4,11.9
-35.9508,142.1753,16,50.8,5.8
-34.5457,141.7102,24,55.4,5.9
-38.0254,142.3959,24,53.4,9.9
-36.2567,142.4903,16,46.7,10
-36.0749,143.4058,19,57.2,8.9
-38.1544,143.7961,16,50.9,12.9
-36.8452,141.4882,17,52.5,6.7
-37.9825,143.837,23,59,6
-35.7786,143.469,25,58.3,12.2
-37.9152,145.8808,16,48.2,9.9
-36.4612,144.7775,17,50.8,9
-36.3313,141.0017,18,53.5,8.8
-37.8167,142.1718,19,56.1,6.9
-36.4409,141.6948,18,57,7.4
-37.9174,145.8678,22,58,6.9
-38.1128,143.6496,20,55.8,10.5
-36.6529,143.9035,16,48.4,8.1
-36.2583,142.4792,16,48.9,5.4
-36.6136,142.5022,18,53,6.6
-36.8664,143.5299,18,54.4,5.7
-35.8182,143.8739,26,53.7,8.7
-36.3445,144.11,21,64.5,10.6
-36.8681,143.5186,16,48.1,9.3
-36.782,141.8851,20,57.4,10.9
-37.4611,144.9371,31,61.9,14.1
-36.4816,141.6635,22,62.7,7.6
-37.6171,142.9426,21,60.4,6.8
